GeneID;Citrus;Human;Bee;Global_Status
lcl|SDAQ01000015.1_cds_KAI3555885.1_3938;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555886.1_3939;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555887.1_3940;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555888.1_3941;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000015.1_cds_KAI3555889.1_3942;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555890.1_3943;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555891.1_3944;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000015.1_cds_KAI3555892.1_3945;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555893.1_3946;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555894.1_3947;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555895.1_3948;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555896.1_3949;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555897.1_3950;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555898.1_3951;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555899.1_3952;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555900.1_3953;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555901.1_3954;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555902.1_3955;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555903.1_3956;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555904.1_3957;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555905.1_3958;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555906.1_3959;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555907.1_3960;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555908.1_3961;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555909.1_3962;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555910.1_3963;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555911.1_3964;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000015.1_cds_KAI3555912.1_3965;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000015.1_cds_KAI3555913.1_3966;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555914.1_3967;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555915.1_3968;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555916.1_3969;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555917.1_3970;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555918.1_3971;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555919.1_3972;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555920.1_3973;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555921.1_3974;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555922.1_3975;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555923.1_3976;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000015.1_cds_KAI3555924.1_3977;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555925.1_3978;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000015.1_cds_KAI3555926.1_3979;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555927.1_3980;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000015.1_cds_KAI3555928.1_3981;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555607.1_3982;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555608.1_3983;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555609.1_3984;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555610.1_3985;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555611.1_3986;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555612.1_3987;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555613.1_3988;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555614.1_3989;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555615.1_3990;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555616.1_3991;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555617.1_3992;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555618.1_3993;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555619.1_3994;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555620.1_3995;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555621.1_3996;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555622.1_3997;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555623.1_3998;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555624.1_3999;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555625.1_4000;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555626.1_4001;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555627.1_4002;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555628.1_4003;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555629.1_4004;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555630.1_4005;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555631.1_4006;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555632.1_4007;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555633.1_4008;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555634.1_4009;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555635.1_4010;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555636.1_4011;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555637.1_4012;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555638.1_4013;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555639.1_4014;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555640.1_4015;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555641.1_4016;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555642.1_4017;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555643.1_4018;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555644.1_4019;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555645.1_4020;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555646.1_4021;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555647.1_4022;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555648.1_4023;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555649.1_4024;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555650.1_4025;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555651.1_4026;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555652.1_4027;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555653.1_4028;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555654.1_4029;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555655.1_4030;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555656.1_4031;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555657.1_4032;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555658.1_4033;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555659.1_4034;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555660.1_4035;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555661.1_4036;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555662.1_4037;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555663.1_4038;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555664.1_4039;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555665.1_4040;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555666.1_4041;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555667.1_4042;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555668.1_4043;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555669.1_4044;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555670.1_4045;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555671.1_4046;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555672.1_4047;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555673.1_4048;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555674.1_4049;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555675.1_4050;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555676.1_4051;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555677.1_4052;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555678.1_4053;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555679.1_4054;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555680.1_4055;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555681.1_4056;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555682.1_4057;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555683.1_4058;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555684.1_4059;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555685.1_4060;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555686.1_4061;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555687.1_4062;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555688.1_4063;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555689.1_4064;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555690.1_4065;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555691.1_4066;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555692.1_4067;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555693.1_4068;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555694.1_4069;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555695.1_4070;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555696.1_4071;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555697.1_4072;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555698.1_4073;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555699.1_4074;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555700.1_4075;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555701.1_4076;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555702.1_4077;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555703.1_4078;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555704.1_4079;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555705.1_4080;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555706.1_4081;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555707.1_4082;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555708.1_4083;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555709.1_4084;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555710.1_4085;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555711.1_4086;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555712.1_4087;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555713.1_4088;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555714.1_4089;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555715.1_4090;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555716.1_4091;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555717.1_4092;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555718.1_4093;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555719.1_4094;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555720.1_4095;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555721.1_4096;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555722.1_4097;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555723.1_4098;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555724.1_4099;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555725.1_4100;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555726.1_4101;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555727.1_4102;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555728.1_4103;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555729.1_4104;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555730.1_4105;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555731.1_4106;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555732.1_4107;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555733.1_4108;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555734.1_4109;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555735.1_4110;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555736.1_4111;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555737.1_4112;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555738.1_4113;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555739.1_4114;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555740.1_4115;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555741.1_4116;SAFE;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555742.1_4117;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555743.1_4118;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555744.1_4119;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555745.1_4120;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555746.1_4121;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555747.1_4122;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555748.1_4123;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555749.1_4124;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555750.1_4125;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555751.1_4126;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555752.1_4127;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555753.1_4128;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555754.1_4129;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555755.1_4130;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555756.1_4131;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555757.1_4132;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555758.1_4133;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555759.1_4134;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555760.1_4135;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555761.1_4136;RISK;SAFE;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555762.1_4137;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555763.1_4138;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555764.1_4139;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555765.1_4140;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555766.1_4141;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555767.1_4142;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555768.1_4143;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555769.1_4144;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555770.1_4145;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555771.1_4146;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555772.1_4147;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555773.1_4148;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555774.1_4149;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555775.1_4150;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555776.1_4151;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555777.1_4152;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555778.1_4153;RISK;SAFE;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555779.1_4154;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555780.1_4155;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555781.1_4156;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555782.1_4157;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555783.1_4158;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555784.1_4159;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555785.1_4160;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555786.1_4161;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555787.1_4162;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555788.1_4163;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555789.1_4164;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555790.1_4165;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555791.1_4166;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555792.1_4167;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555793.1_4168;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555794.1_4169;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000016.1_cds_KAI3555795.1_4170;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555796.1_4171;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555797.1_4172;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000016.1_cds_KAI3555798.1_4173;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555419.1_4174;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555420.1_4175;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555421.1_4176;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555422.1_4177;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555423.1_4178;RISK;RISK;RISK;REJECTED
lcl|SDAQ01000017.1_cds_KAI3555424.1_4179;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555425.1_4180;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555426.1_4181;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555427.1_4182;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555428.1_4183;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555429.1_4184;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555430.1_4185;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555431.1_4186;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555432.1_4187;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555433.1_4188;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555434.1_4189;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555435.1_4190;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555436.1_4191;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555437.1_4192;SAFE;RISK;RISK;REJECTED
lcl|SDAQ01000017.1_cds_KAI3555438.1_4193;RISK;RISK;SAFE;REJECTED
lcl|SDAQ01000017.1_cds_KAI3555439.1_4194;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555440.1_4195;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555441.1_4196;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555442.1_4197;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555443.1_4198;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555444.1_4199;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555445.1_4200;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555446.1_4201;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555447.1_4202;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555448.1_4203;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555449.1_4204;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000017.1_cds_KAI3555450.1_4205;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555451.1_4206;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555452.1_4207;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555453.1_4208;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555454.1_4209;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555455.1_4210;SAFE;RISK;SAFE;REJECTED
lcl|SDAQ01000017.1_cds_KAI3555456.1_4211;SAFE;SAFE;SAFE;APPROVED
lcl|SDAQ01000017.1_cds_KAI3555457.1_4212;SAFE;SAFE;SAFE;APPROVED
