================================================================================
RELATORIO DE BIOSSEGURANCA - RNAi
================================================================================
GENE ID                                  | CITRUS     | HUMAN      | BEE       
================================================================================
lcl|SDAQ01000001.1_cds_KAI3559026.1_1    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556551.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556552.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556553.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556554.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556555.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556556.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556557.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556558.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556559.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556560.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556561.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556562.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556563.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556564.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556565.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000012.1_cds_KAI3556566.1_3    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556144.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556145.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556146.1_3    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556147.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556148.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556149.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556150.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556151.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556152.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556153.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556154.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556155.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556156.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556157.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556158.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556159.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556160.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556161.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556162.1_3    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556163.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556164.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556165.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556166.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556167.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556168.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556169.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556170.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556171.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556172.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556173.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556174.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556175.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556176.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556177.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556178.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556179.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556180.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556181.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556182.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556183.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556184.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556185.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556186.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556187.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556188.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556189.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556190.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556191.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556192.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556193.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556194.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556195.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556196.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556197.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556198.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556199.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556200.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556201.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556202.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556203.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556204.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556205.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556206.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556207.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556208.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556209.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556210.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556211.1_3    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556212.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556213.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556214.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556215.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556216.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556217.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556218.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556219.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556220.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556221.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556222.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556223.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556224.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556225.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556226.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556227.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556228.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556229.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556230.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556231.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556232.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556233.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556234.1_3    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556235.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556236.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556237.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556238.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556239.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556240.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556241.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556242.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556243.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556244.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556245.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556246.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556247.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556248.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556249.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556250.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556251.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556252.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556253.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556254.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556255.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556256.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556257.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556258.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556259.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556260.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556261.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556262.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556263.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556264.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556265.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556266.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556267.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556268.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556269.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556270.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556271.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556272.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556273.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556274.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556275.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556276.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556277.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556278.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556279.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556280.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556281.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556282.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556283.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556284.1_3    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556285.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556286.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556287.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556288.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556289.1_3    | [RISK]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556290.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556291.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556292.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556293.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556294.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556295.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556296.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556297.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556298.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556299.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556300.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556301.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556302.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556303.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556304.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556305.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556306.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556307.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556308.1_3    | [RISK]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556309.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556310.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556311.1_3    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556312.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556313.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556314.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556315.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556316.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556317.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556318.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556319.1_3    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556320.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556321.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556322.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556323.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556324.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556325.1_3    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556326.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556327.1_3    | [SAFE]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556328.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556329.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556330.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556331.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556332.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556333.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556334.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556335.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556336.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556337.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556338.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556339.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556340.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556341.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556342.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556343.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556344.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556345.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556346.1_3    | [RISK]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000013.1_cds_KAI3556347.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556348.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556349.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556350.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556351.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556352.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556353.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000013.1_cds_KAI3556354.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555929.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555930.1_3    | [RISK]     | [RISK]     | [RISK]     | 
lcl|SDAQ01000014.1_cds_KAI3555931.1_3    | [SAFE]     | [SAFE]     | [RISK]     | 
lcl|SDAQ01000014.1_cds_KAI3555932.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555933.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555934.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555935.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555936.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555937.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555938.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555939.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555940.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555941.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555942.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555943.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555944.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555945.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555946.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555947.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555948.1_3    | [SAFE]     | [RISK]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555949.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
lcl|SDAQ01000014.1_cds_KAI3555950.1_3    | [SAFE]     | [SAFE]     | [SAFE]     | 
